x,y
242.4,281.3
236.7,307.7
232.3,333.8
230.3,360.0
236.2,385.9
251.1,409.2
271.9,429.2
295.4,445.4
319.9,450.7
344.1,446.8
365.1,430.2
384.6,412.1
399.0,392.3
409.7,371.2
417.6,351.1
424.2,330.6
428.7,308.8
283.8,273.7
300.8,264.3
321.7,263.1
341.5,270.3
357.8,281.9
385.9,284.7
400.9,280.3
414.8,279.9
427.3,284.0
432.1,294.9
368.4,306.6
365.9,326.3
363.7,345.8
361.2,365.4
332.4,366.7
341.8,373.0
350.9,378.6
360.5,377.1
368.7,374.4
304.7,298.0
317.8,295.1
329.4,298.0
335.6,306.4
325.8,307.5
314.3,304.9
383.8,312.6
395.5,307.8
406.2,309.2
411.3,315.5
404.0,318.7
393.8,317.4
298.2,385.8
317.9,387.3
333.9,390.7
341.9,394.9
351.2,393.6
359.8,395.3
367.1,397.1
355.6,407.8
345.3,411.4
336.3,411.6
326.9,408.7
313.1,401.1
303.3,387.7
331.3,397.5
339.9,400.3
349.0,399.9
362.9,398.3
348.1,401.1
339.1,401.8
330.3,399.4
