x,y
358.8,347.8
362.1,384.4
367.2,421.4
375.8,455.9
393.9,488.5
419.6,514.0
447.4,533.0
477.9,550.0
507.9,553.6
534.5,545.5
552.0,522.7
569.0,496.9
584.5,469.4
595.9,441.0
601.4,411.6
603.8,379.7
603.3,346.5
410.4,356.5
432.0,344.0
456.2,338.9
481.1,340.1
505.9,345.8
545.2,337.8
561.4,328.4
577.2,323.1
592.4,321.3
601.2,327.8
527.7,365.5
530.9,388.3
534.5,410.7
538.2,433.7
502.3,440.9
517.0,446.3
531.7,450.8
543.9,444.8
553.5,437.5
442.8,376.2
457.6,371.1
470.9,368.9
482.9,372.0
471.4,376.5
458.3,378.5
546.3,362.0
557.4,355.3
569.9,354.3
580.3,356.8
570.8,361.6
559.0,362.8
466.3,475.1
491.1,469.6
513.6,468.3
524.5,470.3
535.5,466.2
546.9,464.8
555.4,464.9
545.8,487.7
533.6,499.6
521.6,503.0
509.6,502.7
488.1,494.5
473.8,475.9
513.1,475.5
523.9,475.8
534.9,472.6
549.9,467.6
533.7,485.4
522.2,489.4
510.7,489.3
752.5,885.6
750.9,899.6
749.4,913.5
749.5,926.8
753.8,939.3
762.8,950.1
774.5,958.2
786.1,964.3
799.1,967.3
812.5,966.6
825.6,962.8
838.5,957.6
850.2,949.8
858.9,938.4
864.2,925.7
868.6,913.4
872.2,900.7
763.6,876.2
773.7,871.0
785.4,870.6
796.6,872.8
806.9,876.9
825.1,878.8
837.0,878.5
848.3,879.8
859.3,884.6
866.2,893.1
814.6,886.2
813.2,892.4
811.8,898.7
810.5,905.4
795.1,910.2
801.3,913.0
807.7,915.6
814.4,915.4
820.4,915.3
775.4,883.3
783.6,882.1
791.0,883.1
796.9,887.6
789.8,886.8
782.4,885.6
829.2,892.5
837.5,890.2
844.7,891.8
851.1,895.5
844.4,895.7
837.1,894.5
777.8,923.8
789.0,920.8
799.5,920.3
805.5,922.6
813.2,922.6
822.3,927.0
830.9,933.0
819.9,938.9
809.9,940.7
801.7,940.2
794.8,938.5
785.5,933.7
781.1,924.8
798.3,924.4
804.7,926.2
812.3,926.9
827.5,932.6
811.0,933.9
803.1,933.4
796.5,931.9
823.8,391.2
827.4,414.2
832.1,437.0
839.7,459.7
854.8,480.8
877.0,500.7
902.3,519.8
926.8,538.1
951.4,541.2
973.7,532.1
993.0,513.2
1011.0,495.6
1026.7,475.5
1035.7,452.7
1038.6,427.9
1038.1,404.2
1036.5,382.0
839.4,379.4
853.5,371.1
873.2,369.8
893.4,374.2
912.2,383.6
941.9,383.7
959.6,374.6
978.9,369.2
998.0,368.3
1013.7,374.2
930.6,401.9
932.7,417.5
934.9,432.6
937.5,448.5
912.6,455.4
926.0,458.7
939.3,461.4
950.7,455.5
961.5,450.1
862.3,398.9
874.3,396.7
886.4,396.2
900.1,400.2
887.2,402.2
875.0,402.8
958.0,398.7
971.3,392.5
983.4,392.2
995.9,393.1
983.9,397.3
971.7,398.7
893.8,471.2
913.0,471.4
930.8,470.4
942.7,471.4
956.1,467.0
973.8,463.6
990.7,459.5
977.1,481.5
962.5,495.8
948.4,500.3
935.9,500.8
916.5,492.9
900.4,472.4
932.2,476.6
944.0,476.6
957.5,472.6
984.1,462.0
960.0,483.7
946.3,488.1
934.1,488.0
