x,y
472.0,347.2
471.6,376.4
473.3,406.2
477.4,435.8
487.4,462.7
504.4,486.8
525.9,506.4
551.8,521.6
580.4,526.0
608.0,521.9
631.3,507.7
651.7,488.4
668.1,464.5
678.9,436.5
683.9,406.0
685.8,375.4
686.3,344.9
493.0,311.4
507.3,297.7
525.5,292.6
544.3,292.8
560.8,298.2
606.6,296.0
624.2,289.3
641.2,289.2
657.5,294.6
669.1,307.0
584.2,323.1
585.0,343.4
585.9,363.7
586.7,384.5
560.3,395.9
572.5,400.4
585.1,404.4
597.4,399.9
608.1,395.9
516.2,332.5
528.5,324.4
542.4,324.8
554.1,332.6
541.6,334.3
528.0,334.4
611.0,331.3
623.6,322.7
636.9,322.2
647.7,329.2
638.2,331.9
625.4,332.3
529.5,426.6
551.0,420.1
572.0,419.0
584.9,421.0
600.1,418.3
618.5,419.3
635.2,424.2
618.7,446.9
600.6,456.3
584.5,458.6
570.4,457.4
549.1,448.6
535.9,428.5
571.5,425.7
584.7,426.8
599.9,424.6
629.7,426.7
599.7,445.1
584.2,447.6
570.4,446.4
1014.6,549.6
1016.4,586.2
1020.4,622.0
1026.3,655.8
1037.2,685.8
1054.8,710.3
1074.6,728.3
1097.4,742.8
1127.8,746.7
1161.5,742.1
1193.3,727.1
1220.6,707.1
1240.8,680.9
1251.8,648.6
1255.7,614.5
1258.3,580.0
1260.4,545.2
1024.3,526.4
1036.8,511.8
1056.4,506.7
1076.8,509.2
1096.2,515.4
1147.6,515.1
1172.1,509.6
1194.7,508.1
1216.0,512.7
1231.8,525.5
1122.8,547.0
1121.0,570.7
1119.1,594.3
1117.6,618.3
1094.6,628.9
1106.9,635.0
1120.4,639.8
1135.3,634.6
1148.6,628.8
1048.3,552.6
1060.8,546.6
1075.7,546.5
1088.9,553.1
1074.9,557.0
1060.2,557.3
1160.5,553.7
1174.6,546.9
1190.1,547.5
1203.7,553.1
1190.5,557.5
1175.6,557.3
1078.1,667.1
1096.7,664.6
1112.5,664.1
1124.3,666.9
1138.4,663.9
1156.9,664.4
1177.6,665.1
1156.7,676.8
1138.0,682.3
1123.0,684.0
1110.5,683.0
1095.1,678.8
1084.3,668.5
1112.2,671.3
1124.4,672.7
1138.7,670.6
1170.0,666.9
1137.9,670.2
1123.5,672.0
1111.5,670.9
