x,y
344.4,325.0
341.7,355.4
342.7,386.4
347.9,417.2
361.0,443.7
381.2,465.9
403.2,481.4
424.2,491.4
448.6,494.2
474.0,490.4
499.4,478.9
522.1,465.4
538.2,446.3
549.2,424.1
557.6,400.2
564.4,376.9
569.8,353.2
372.8,301.1
388.9,292.1
405.8,290.0
421.8,295.1
436.3,303.4
480.2,309.0
497.3,308.0
514.0,308.8
529.3,314.2
539.7,325.5
456.2,334.6
453.1,347.5
450.2,360.1
447.4,373.2
428.8,392.0
437.7,394.5
445.7,397.0
453.9,397.1
461.9,396.4
391.5,330.1
403.7,325.3
417.2,327.5
425.7,337.6
414.1,340.0
400.2,337.7
480.6,346.7
492.6,340.3
506.5,342.7
517.1,351.0
505.9,354.6
492.0,353.0
413.3,427.6
425.2,419.1
436.2,414.6
442.1,417.9
449.0,417.2
459.4,425.3
470.6,435.9
456.7,440.8
446.0,441.1
438.8,440.6
432.0,438.9
422.9,435.2
418.6,427.1
435.3,425.1
441.4,426.5
448.4,427.0
463.6,434.3
447.9,429.6
440.9,429.1
434.8,427.8
617.8,302.8
616.1,337.7
622.9,374.2
640.8,410.3
666.6,441.2
700.7,469.4
740.5,491.5
781.2,505.3
821.4,501.1
856.5,486.5
885.0,462.9
910.0,437.9
929.9,406.2
942.1,370.3
943.5,329.9
937.1,288.7
929.1,246.4
652.1,263.1
667.6,249.0
685.7,242.8
705.6,243.2
721.8,248.6
774.5,233.9
796.5,217.0
821.5,207.5
846.4,212.5
865.6,227.0
751.9,279.5
755.4,304.5
758.7,329.3
761.8,354.5
743.0,376.1
757.2,377.9
771.5,378.7
785.4,371.7
799.2,365.0
678.0,296.0
690.3,284.1
707.3,282.2
723.6,291.9
710.0,296.9
692.6,300.0
791.7,277.9
803.0,261.6
820.0,256.8
837.3,262.3
825.9,271.2
809.1,276.6
735.0,419.7
749.0,410.3
765.1,402.4
778.8,403.0
793.7,397.1
818.6,395.7
843.8,396.5
826.6,422.2
807.0,435.3
790.7,440.4
776.1,440.8
757.2,435.4
743.7,418.6
768.3,414.7
781.5,413.4
796.9,408.3
835.9,399.4
801.2,421.1
785.5,425.4
771.6,425.8
