x,y
201.7,167.5
197.2,185.6
193.8,204.2
192.1,222.4
195.2,239.5
203.4,254.9
214.5,268.1
227.3,279.1
242.7,284.6
258.5,284.3
273.3,276.7
287.0,267.3
298.5,256.1
307.4,242.6
313.7,228.4
318.3,213.9
321.4,199.3
219.8,152.6
231.4,149.0
243.4,150.4
254.4,155.6
263.4,163.8
288.5,170.7
299.0,168.8
309.0,169.9
317.8,173.6
322.2,181.3
273.1,182.5
270.8,193.3
268.7,203.9
266.7,215.0
247.3,216.8
254.3,221.3
261.2,225.7
268.8,225.3
275.4,224.5
229.1,172.0
238.0,170.9
246.3,173.7
252.3,180.7
244.0,179.4
235.7,176.7
284.5,189.9
293.9,187.3
301.9,189.3
307.4,194.6
300.9,195.3
292.8,193.4
222.5,227.2
236.7,227.3
250.1,229.9
257.5,233.7
266.4,234.2
276.0,238.1
283.4,243.1
271.1,254.3
259.5,258.2
250.1,257.1
241.7,254.1
230.3,244.4
225.9,229.1
248.4,235.3
256.1,238.2
264.8,239.4
279.4,243.3
261.8,249.6
252.7,248.6
244.7,245.8
433.2,209.6
431.1,226.4
430.1,243.5
430.6,260.1
434.6,275.9
443.0,290.4
454.4,303.1
468.5,314.0
484.8,318.2
501.0,316.3
515.3,307.4
528.4,296.1
539.3,283.0
547.1,267.6
552.0,251.6
555.0,235.4
556.7,219.2
446.9,192.9
457.1,187.6
468.7,187.4
480.2,190.4
489.8,196.1
511.6,197.8
522.9,194.3
533.8,193.9
544.0,197.0
550.5,204.1
499.7,210.8
498.9,221.3
498.2,231.8
497.5,242.7
480.6,248.3
487.6,251.7
494.7,254.6
502.0,253.2
508.5,251.6
457.5,208.1
465.6,205.2
474.0,206.5
480.8,212.3
472.9,212.3
464.6,211.2
514.5,215.7
522.9,211.4
530.9,212.2
537.1,216.5
530.9,218.1
522.9,217.5
460.9,265.7
473.3,262.3
485.6,262.1
493.0,264.6
501.5,263.8
511.8,266.7
519.9,271.6
509.7,284.4
498.7,289.6
489.5,289.8
481.3,288.1
469.8,280.7
464.9,266.8
484.7,267.6
492.2,269.2
500.8,269.3
516.2,272.1
499.3,280.9
490.5,281.2
482.6,279.5
603.7,193.4
604.3,209.0
606.1,224.5
609.5,239.6
615.4,253.7
624.7,266.4
635.9,277.4
648.9,286.5
664.7,288.6
681.0,284.7
696.0,274.6
709.1,262.3
718.9,248.1
724.7,231.9
726.9,215.2
727.6,198.6
727.3,182.3
609.0,174.5
616.3,167.8
626.2,165.8
636.6,166.9
646.1,170.8
667.7,169.0
678.6,163.6
690.1,161.5
701.6,162.9
710.5,168.7
658.0,183.8
657.9,194.1
657.8,204.3
657.7,214.8
645.6,222.7
652.3,224.9
659.3,226.6
666.5,224.1
673.1,221.7
621.0,187.6
627.6,183.6
635.6,183.5
642.9,187.9
635.4,189.2
627.5,189.4
676.0,185.9
683.3,180.6
691.3,180.1
698.6,183.2
692.2,185.8
684.2,186.5
634.3,241.9
642.7,237.0
652.6,235.0
659.9,236.3
668.4,234.2
680.3,235.3
691.6,238.7
681.9,251.7
670.7,258.1
661.5,259.6
653.5,259.1
643.1,254.0
638.1,242.4
652.9,240.6
660.3,241.0
669.0,239.7
687.9,239.7
670.0,249.8
661.1,251.2
653.4,250.7
