x,y
340.9,301.5
339.8,333.0
341.2,363.7
344.0,393.8
352.3,421.9
368.5,448.0
390.8,470.7
415.7,490.5
446.2,498.4
478.6,495.8
510.6,482.6
539.2,465.3
561.0,441.9
574.9,413.7
583.8,383.7
591.6,353.6
597.8,322.1
360.4,287.9
377.1,278.0
398.0,277.7
418.9,284.2
438.6,294.2
484.3,298.3
507.5,293.5
530.2,292.3
552.3,296.7
568.7,309.3
460.4,320.5
457.6,339.7
454.6,359.0
451.7,378.9
429.6,390.1
439.9,395.1
450.3,399.3
461.5,398.2
471.8,396.4
385.6,311.5
399.8,306.0
416.4,308.3
428.1,320.7
413.6,322.9
397.0,320.7
493.4,328.2
508.5,319.0
525.4,320.9
538.8,329.8
525.3,335.4
508.6,334.2
407.8,422.6
423.7,419.6
438.2,418.7
445.9,422.7
455.5,421.5
470.6,427.5
488.2,434.0
468.1,444.1
452.1,445.8
442.2,444.7
433.3,442.4
420.6,435.6
414.2,423.5
436.7,427.8
445.0,430.1
454.5,430.6
480.5,433.6
453.6,432.1
444.1,431.3
435.9,429.1
